# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 175  45  5.02676e-01   1.37379e-03  -1.46594e-02  -4.14032e-06
 50 175  50  5.06842e-01  -1.07148e-03  -1.47775e-02  -4.56894e-06
 50 175  55  5.11396e-01  -3.52741e-03  -1.44922e-02  -4.98306e-06
 50 175  59  5.16306e-01  -5.92953e-03  -1.38026e-02  -5.37856e-06
 50 175  65  5.21534e-01  -8.21214e-03  -1.27156e-02  -5.75024e-06
 50 175  70  5.27065e-01  -1.03065e-02  -1.12449e-02  -6.09415e-06
 50 175  75  5.32890e-01  -1.21413e-02  -9.41604e-03  -6.40632e-06
 50 175  80  5.38964e-01  -1.36493e-02  -7.27135e-03  -6.68046e-06
 50 175  85  5.45238e-01  -1.47772e-02  -4.87025e-03  -6.91121e-06
 50 175  90  5.51692e-01  -1.54881e-02  -2.28112e-03  -7.09500e-06
 50 175  95  5.58268e-01  -1.57501e-02   4.25092e-04  -7.22580e-06
 50 175 100  5.64908e-01  -1.55297e-02   3.16946e-03  -7.29822e-06
 50 175 105  5.71585e-01  -1.48090e-02   5.86074e-03  -7.31016e-06
 50 175 110  5.78239e-01  -1.36029e-02   8.40693e-03  -7.25742e-06
 50 175 115  5.84781e-01  -1.19483e-02   1.07256e-02  -7.13563e-06
 50 175 119  5.91170e-01  -9.88705e-03   1.27376e-02  -6.94448e-06
 50 175 125  5.97370e-01  -7.46935e-03   1.43609e-02  -6.68357e-06
 50 175 130  6.03303e-01  -4.76557e-03   1.55194e-02  -6.35135e-06
 50 175 135  6.08898e-01  -1.86721e-03   1.61571e-02  -5.94916e-06
 50 175 140  6.14104e-01   1.12206e-03   1.62437e-02  -5.48100e-06
 50 175 145  6.18864e-01   4.09567e-03   1.57719e-02  -4.95036e-06
 50 175 150  6.23112e-01   6.94841e-03   1.47530e-02  -4.36106e-06
 50 175 155  6.26792e-01   9.57753e-03   1.32147e-02  -3.71950e-06
 50 175 160  6.29864e-01   1.18848e-02   1.12032e-02  -3.03327e-06
 50 175 165  6.32293e-01   1.37811e-02   8.78449e-03  -2.30957e-06
 50 175 170  6.34053e-01   1.51919e-02   6.04323e-03  -1.55635e-06
 50 175 175  6.35118e-01   1.60613e-02   3.07867e-03  -7.83111e-07
 50 175 180  6.35475e-01   1.63550e-02   0.00000e+00   0.00000e+00
 50 174   0  4.72295e-01   1.38989e-02   3.10821e-18   7.41023e-22
 50 174   5  4.72561e-01   1.37255e-02  -2.23821e-03  -5.25141e-07
 50 174  10  4.73356e-01   1.32083e-02  -4.42614e-03  -1.05118e-06
 50 174  14  4.74681e-01   1.23572e-02  -6.51417e-03  -1.57856e-06
 50 174  20  4.76533e-01   1.11883e-02  -8.45397e-03  -2.10726e-06
 50 174  25  4.78905e-01   9.72434e-03  -1.01992e-02  -2.63712e-06
 50 174  29  4.81790e-01   7.99421e-03  -1.17062e-02  -3.16731e-06
 50 174  35  4.85176e-01   6.03283e-03  -1.29341e-02  -3.69665e-06
 50 174  40  4.89058e-01   3.88137e-03  -1.38455e-02  -4.22405e-06
 50 174  45  4.93430e-01   1.58766e-03  -1.44074e-02  -4.74725e-06
 50 174  50  4.98275e-01  -7.93704e-04  -1.45934e-02  -5.26237e-06
 50 174  55  5.03571e-01  -3.20228e-03  -1.43862e-02  -5.76482e-06
 50 174  59  5.09309e-01  -5.57429e-03  -1.37802e-02  -6.25073e-06
 50 174  65  5.15467e-01  -7.84634e-03  -1.27827e-02  -6.71533e-06
 50 174  70  5.21985e-01  -9.95551e-03  -1.14084e-02  -7.15107e-06
 50 174  75  5.28845e-01  -1.18333e-02  -9.67512e-03  -7.55269e-06
 50 174  80  5.36041e-01  -1.34060e-02  -7.61287e-03  -7.91414e-06
 50 174  85  5.43503e-01  -1.46103e-02  -5.27397e-03  -8.22551e-06
 50 174  90  5.51199e-01  -1.54074e-02  -2.72718e-03  -8.48218e-06
 50 174  95  5.59076e-01  -1.57670e-02  -4.23863e-05  -8.67681e-06
 50 174 100  5.67059e-01  -1.56456e-02   2.70437e-03  -8.80074e-06
 50 174 105  5.75124e-01  -1.50159e-02   5.42043e-03  -8.85151e-06
 50 174 110  5.83171e-01  -1.38964e-02   8.01485e-03  -8.82059e-06
 50 174 115  5.91118e-01  -1.23192e-02   1.04059e-02  -8.70382e-06
 50 174 119  5.98940e-01  -1.03098e-02   1.25018e-02  -8.50073e-06
 50 174 125  6.06538e-01  -7.91262e-03   1.42042e-02  -8.20600e-06
 50 174 130  6.13827e-01  -5.20666e-03   1.54345e-02  -7.82026e-06
 50 174 135  6.20743e-01  -2.29066e-03   1.61461e-02  -7.34637e-06
 50 174 140  6.27179e-01   7.33939e-04   1.63123e-02  -6.78557e-06
 50 174 145  6.33054e-01   3.76388e-03   1.59136e-02  -6.14120e-06
 50 174 150  6.38320e-01   6.68827e-03   1.49435e-02  -5.41999e-06
 50 174 155  6.42919e-01   9.39250e-03   1.34221e-02  -4.62981e-06
 50 174 160  6.46780e-01   1.17689e-02   1.13996e-02  -3.77800e-06
 50 174 165  6.49841e-01   1.37238e-02   8.94941e-03  -2.87575e-06
 50 174 170  6.52057e-01   1.51797e-02   6.16190e-03  -1.93729e-06
 50 174 175  6.53398e-01   1.60781e-02   3.14076e-03  -9.74897e-07
 50 174 180  6.53847e-01   1.63817e-02   0.00000e+00   0.00000e+00
 50 173   0  4.60715e-01   1.35324e-02   2.99838e-18   8.00978e-22
 50 173   5  4.61011e-01   1.33690e-02  -2.15664e-03  -5.71295e-07
 50 173  10  4.61900e-01   1.28815e-02  -4.26769e-03  -1.14402e-06
 50 173  14  4.63379e-01   1.20779e-02  -6.28788e-03  -1.72015e-06
