# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   6  45  3.75649e-01   1.17658e-03  -5.92493e-03   1.92728e-05
 50   6  50  3.75834e-01   2.23468e-03  -5.71598e-03   2.11515e-05
 50   6  55  3.75850e-01   3.35731e-03  -5.32778e-03   2.24919e-05
 50   6  59  3.75203e-01   4.35212e-03  -4.68146e-03   2.40022e-05
 50   6  65  3.74889e-01   5.07356e-03  -3.92793e-03   2.49015e-05
 50   6  70  3.74432e-01   5.63901e-03  -2.86574e-03   2.50432e-05
 50   6  75  3.73235e-01   6.19795e-03  -1.80777e-03   2.57143e-05
 50   6  80  3.73102e-01   6.82026e-03  -8.19921e-04   2.57031e-05
 50   6  85  3.73199e-01   7.05803e-03   1.79582e-04   2.67948e-05
 50   6  90  3.72493e-01   6.93707e-03   1.52732e-03   2.69924e-05
 50   6  95  3.72081e-01   6.52670e-03   2.67182e-03   2.58104e-05
 50   6 100  3.72112e-01   6.13586e-03   3.60859e-03   2.55799e-05
 50   6 105  3.72235e-01   5.52125e-03   4.69366e-03   2.43506e-05
 50   6 110  3.72012e-01   4.70521e-03   5.66402e-03   2.34883e-05
 50   6 115  3.72103e-01   3.77983e-03   6.45751e-03   2.26584e-05
 50   6 119  3.72373e-01   2.65587e-03   7.12964e-03   2.12847e-05
 50   6 125  3.71978e-01   1.62854e-03   7.45268e-03   1.99819e-05
 50   6 130  3.72588e-01   4.17196e-04   7.70833e-03   1.92041e-05
 50   6 135  3.73853e-01  -8.94512e-04   7.70245e-03   1.75503e-05
 50   6 140  3.75019e-01  -2.21210e-03   7.49023e-03   1.59342e-05
 50   6 145  3.75603e-01  -3.42546e-03   7.19346e-03   1.42678e-05
 50   6 150  3.75329e-01  -4.62780e-03   6.64466e-03   1.27120e-05
 50   6 155  3.75260e-01  -5.60460e-03   5.88657e-03   1.02494e-05
 50   6 160  3.75273e-01  -6.38880e-03   4.99475e-03   7.88604e-06
 50   6 165  3.76355e-01  -6.97851e-03   3.80699e-03   5.65637e-06
 50   6 170  3.76816e-01  -7.50406e-03   2.55463e-03   3.88606e-06
 50   6 175  3.76699e-01  -7.82622e-03   1.31072e-03   2.31968e-06
 50   6 180  3.74762e-01  -7.99342e-03   5.21951e-05  -3.24161e-10
 50   7   0  3.71628e-01  -4.89413e-03  -5.94196e-05   1.99936e-07
 50   7   5  3.74966e-01  -4.89055e-03  -1.13494e-03   3.16669e-06
 50   7  10  3.74450e-01  -4.71339e-03  -2.13950e-03   5.28563e-06
 50   7  14  3.73753e-01  -4.25143e-03  -3.10480e-03   8.81896e-06
 50   7  20  3.73197e-01  -3.49445e-03  -3.89193e-03   1.16154e-05
 50   7  25  3.72600e-01  -2.71278e-03  -4.61102e-03   1.41877e-05
 50   7  29  3.73956e-01  -1.76785e-03  -5.13018e-03   1.59517e-05
 50   7  35  3.75807e-01  -8.04301e-04  -5.56735e-03   1.78634e-05
 50   7  40  3.76341e-01   1.65608e-04  -5.79100e-03   2.00491e-05
 50   7  45  3.76252e-01   1.33800e-03  -5.75935e-03   2.25808e-05
 50   7  50  3.76384e-01   2.40063e-03  -5.56416e-03   2.45185e-05
