# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   5   0  3.72478e-01  -5.69022e-03   1.15731e-18  -2.84537e-21
 50   5   5  3.72465e-01  -5.59139e-03  -1.08159e-03   2.02446e-06
 50   5  10  3.72414e-01  -5.29833e-03  -2.12821e-03   4.03035e-06
 50   5  14  3.72300e-01  -4.82100e-03  -3.10655e-03   5.99933e-06
 50   5  20  3.72118e-01  -4.17462e-03  -3.98587e-03   7.91354e-06
 50   5  25  3.71947e-01  -3.37807e-03  -4.73740e-03   9.75582e-06
 50   5  29  3.71956e-01  -2.45403e-03  -5.33283e-03   1.15099e-05
 50   5  35  3.72226e-01  -1.43195e-03  -5.74745e-03   1.31607e-05
 50   5  40  3.72480e-01  -3.48062e-04  -5.97019e-03   1.46942e-05
 50   5  45  3.72301e-01   7.63241e-04  -6.00507e-03   1.60981e-05
 50   5  50  3.71918e-01   1.87210e-03  -5.84984e-03   1.73613e-05
 50   5  55  3.72061e-01   2.93988e-03  -5.48941e-03   1.84747e-05
 50   5  59  3.72448e-01   3.92683e-03  -4.93339e-03   1.94304e-05
 50   5  65  3.72163e-01   4.81460e-03  -4.21714e-03   2.02227e-05
 50   5  70  3.71864e-01   5.57357e-03  -3.35275e-03   2.08474e-05
 50   5  75  3.72301e-01   6.15558e-03  -2.35265e-03   2.13019e-05
 50   5  80  3.72297e-01   6.55775e-03  -1.26038e-03   2.15853e-05
 50   5  85  3.71841e-01   6.77948e-03  -1.08311e-04   2.16984e-05
 50   5  90  3.72176e-01   6.78045e-03   1.07181e-03   2.16434e-05
 50   5  95  3.72393e-01   6.56955e-03   2.23859e-03   2.14239e-05
 50   5 100  3.71938e-01   6.17452e-03   3.36488e-03   2.10444e-05
 50   5 105  3.72090e-01   5.58083e-03   4.40831e-03   2.05111e-05
 50   5 110  3.72537e-01   4.80428e-03   5.33020e-03   1.98308e-05
 50   5 115  3.72291e-01   3.88718e-03   6.12215e-03   1.90112e-05
 50   5 119  3.72092e-01   2.84614e-03   6.75731e-03   1.80607e-05
 50   5 125  3.72519e-01   1.70221e-03   7.19697e-03   1.69883e-05
 50   5 130  3.72848e-01   4.95001e-04   7.43532e-03   1.58035e-05
 50   5 135  3.72678e-01  -7.40829e-04   7.47860e-03   1.45162e-05
 50   5 140  3.72474e-01  -1.97377e-03   7.31750e-03   1.31362e-05
 50   5 145  3.72612e-01  -3.16575e-03   6.94360e-03   1.16740e-05
 50   5 150  3.72957e-01  -4.27842e-03   6.36630e-03   1.01397e-05
 50   5 155  3.73237e-01  -5.27989e-03   5.60709e-03   8.54370e-06
 50   5 160  3.73350e-01  -6.14327e-03   4.69012e-03   6.89640e-06
 50   5 165  3.73344e-01  -6.84413e-03   3.64066e-03   5.20811e-06
 50   5 170  3.73298e-01  -7.36115e-03   2.48716e-03   3.48910e-06
 50   5 175  3.73259e-01  -7.67806e-03   1.26188e-03   1.74966e-06
 50   5 180  3.73245e-01  -7.78482e-03   0.00000e+00   0.00000e+00
 50   6   0  3.72463e-01  -5.49032e-03   1.13675e-18  -3.44481e-21
 50   6   5  3.72439e-01  -5.39248e-03  -1.06608e-03   2.45084e-06
 50   6  10  3.72381e-01  -5.10176e-03  -2.09756e-03   4.87847e-06
 50   6  14  3.72350e-01  -4.62624e-03  -3.06023e-03   7.26001e-06
 50   6  20  3.72447e-01  -3.97918e-03  -3.92025e-03   9.57318e-06
 50   6  25  3.72705e-01  -3.18098e-03  -4.64595e-03   1.17967e-05
 50   6  29  3.72904e-01  -2.26110e-03  -5.21484e-03   1.39103e-05
 50   6  35  3.72695e-01  -1.25223e-03  -5.61769e-03   1.58955e-05
 50   6  40  3.72318e-01  -1.81763e-04  -5.84160e-03   1.77351e-05
 50   6  45  3.72518e-01   9.18385e-04  -5.85881e-03   1.94141e-05
 50   6  50  3.72867e-01   2.00779e-03  -5.66898e-03   2.09194e-05
 50   6  55  3.72442e-01   3.06070e-03  -5.30284e-03   2.22399e-05
 50   6  59  3.72383e-01   4.04051e-03  -4.75060e-03   2.33668e-05
 50   6  65  3.72837e-01   4.90141e-03  -4.01539e-03   2.42935e-05
 50   6  70  3.72360e-01   5.64168e-03  -3.14443e-03   2.50156e-05
 50   6  75  3.72458e-01   6.21638e-03  -2.14462e-03   2.55308e-05
 50   6  80  3.72763e-01   6.59444e-03  -1.04713e-03   2.58390e-05
 50   6  85  3.72223e-01   6.79813e-03   1.06882e-04   2.59419e-05
 50   6  90  3.72657e-01   6.77700e-03   1.28623e-03   2.58431e-05
 50   6  95  3.72614e-01   6.55078e-03   2.45147e-03   2.55479e-05
 50   6 100  3.72297e-01   6.13728e-03   3.57440e-03   2.50628e-05
 50   6 105  3.72879e-01   5.51434e-03   4.60327e-03   2.43961e-05
 50   6 110  3.72652e-01   4.73160e-03   5.52675e-03   2.35567e-05
 50   6 115  3.72555e-01   3.80230e-03   6.31718e-03   2.25547e-05
 50   6 119  3.73161e-01   2.73791e-03   6.92701e-03   2.14009e-05
 50   6 125  3.73074e-01   1.58297e-03   7.36323e-03   2.01066e-05
 50   6 130  3.72866e-01   3.63998e-04   7.61152e-03   1.86835e-05
 50   6 135  3.73327e-01  -8.86908e-04   7.63704e-03   1.71435e-05
 50   6 140  3.73727e-01  -2.12904e-03   7.44582e-03   1.54988e-05
 50   6 145  3.73622e-01  -3.33029e-03   7.05657e-03   1.37614e-05
 50   6 150  3.73435e-01  -4.45733e-03   6.47326e-03   1.19434e-05
 50   6 155  3.73505e-01  -5.47245e-03   5.70297e-03   1.00567e-05
 50   6 160  3.73761e-01  -6.34311e-03   4.76744e-03   8.11305e-06
 50   6 165  3.74015e-01  -7.04539e-03   3.69676e-03   6.12417e-06
 50   6 170  3.74180e-01  -7.56121e-03   2.52303e-03   4.10149e-06
 50   6 175  3.74260e-01  -7.87675e-03   1.27929e-03   2.05634e-06
 50   6 180  3.74283e-01  -7.98298e-03   0.00000e+00   0.00000e+00
 50   7   0  3.72973e-01  -5.28698e-03   1.11765e-18  -4.05060e-21
 50   7   5  3.73002e-01  -5.18841e-03  -1.04966e-03   2.88169e-06
 50   7  10  3.73102e-01  -4.89549e-03  -2.06317e-03   5.73526e-06
 50   7  14  3.73276e-01  -4.41741e-03  -3.00500e-03   8.53298e-06
 50   7  20  3.73408e-01  -3.77189e-03  -3.84338e-03   1.12479e-05
 50   7  25  3.73261e-01  -2.98419e-03  -4.55505e-03   1.38544e-05
 50   7  29  3.72876e-01  -2.07858e-03  -5.12046e-03   1.63282e-05
 50   7  35  3.72894e-01  -1.07683e-03  -5.50783e-03   1.86470e-05
 50   7  40  3.73332e-01  -1.41200e-05  -5.69372e-03   2.07905e-05
 50   7  45  3.73057e-01   1.07200e-03  -5.69817e-03   2.27410e-05
 50   7  50  3.72794e-01   2.15254e-03  -5.51372e-03   2.44831e-05
